dt, date, hour, minutes, seconds, lat, lon, elevation
2012-10-13T15:52:05.000Z,2012-10-13,15,52,05,51.499637,-0.018501,76.35,
2012-10-13T15:52:08.000Z,2012-10-13,15,52,08,51.499637,-0.018501,76.35,
2012-10-13T15:52:11.000Z,2012-10-13,15,52,11,51.499637,-0.018501,76.35,
2012-10-13T15:52:14.000Z,2012-10-13,15,52,14,51.499637,-0.018501,76.35,
2012-10-13T15:52:17.000Z,2012-10-13,15,52,17,51.499637,-0.018501,76.35,
2012-10-13T15:52:20.000Z,2012-10-13,15,52,20,51.499637,-0.018501,76.35,
2012-10-13T15:52:23.000Z,2012-10-13,15,52,23,51.499637,-0.018501,76.35,
2012-10-13T15:52:26.000Z,2012-10-13,15,52,26,51.499637,-0.018501,76.35,
2012-10-13T15:52:29.000Z,2012-10-13,15,52,29,51.499637,-0.018501,76.35,
2012-10-13T15:52:32.000Z,2012-10-13,15,52,32,51.499637,-0.018501,76.35,
2012-10-13T15:52:35.001Z,2012-10-13,15,52,35,51.499803,-0.017053,42.40,
2012-10-13T15:52:38.000Z,2012-10-13,15,52,38,51.499799,-0.017061,41.41,
2012-10-13T15:52:41.000Z,2012-10-13,15,52,41,51.499799,-0.017061,41.41,
2012-10-13T15:52:44.000Z,2012-10-13,15,52,44,51.499799,-0.017061,41.41,
2012-10-13T15:52:47.000Z,2012-10-13,15,52,47,51.499799,-0.017061,41.41,
2012-10-13T15:52:50.000Z,2012-10-13,15,52,50,51.499799,-0.017061,41.41,
2012-10-13T15:52:53.000Z,2012-10-13,15,52,53,51.499799,-0.017061,41.41,
2012-10-13T15:52:56.000Z,2012-10-13,15,52,56,51.499799,-0.017061,41.41,
2012-10-13T15:52:59.000Z,2012-10-13,15,52,59,51.499799,-0.017061,41.41,
2012-10-13T15:53:02.000Z,2012-10-13,15,53,02,51.499799,-0.017061,41.41,
2012-10-13T15:53:05.000Z,2012-10-13,15,53,05,51.499799,-0.017061,41.41,
2012-10-13T15:53:08.000Z,2012-10-13,15,53,08,51.499799,-0.017061,41.41,
2012-10-13T15:53:11.001Z,2012-10-13,15,53,11,51.499799,-0.017061,41.41,
2012-10-13T15:53:14.000Z,2012-10-13,15,53,14,51.499799,-0.017061,41.41,
2012-10-13T15:53:17.000Z,2012-10-13,15,53,17,51.499369,-0.017295,2.29,
2012-10-13T15:53:20.000Z,2012-10-13,15,53,20,51.499344,-0.017289,4.60,
2012-10-13T15:53:23.000Z,2012-10-13,15,53,23,51.499344,-0.017289,4.60,
2012-10-13T15:53:26.000Z,2012-10-13,15,53,26,51.499344,-0.017289,4.60,
2012-10-13T15:53:29.000Z,2012-10-13,15,53,29,51.499197,-0.017198,2.69,
2012-10-13T15:53:32.000Z,2012-10-13,15,53,32,51.499172,-0.017177,2.33,
2012-10-13T15:53:35.000Z,2012-10-13,15,53,35,51.499142,-0.017200,1.40,
2012-10-13T15:53:38.000Z,2012-10-13,15,53,38,51.499135,-0.017222,1.15,
2012-10-13T15:53:41.000Z,2012-10-13,15,53,41,51.499135,-0.017222,1.15,
2012-10-13T15:53:44.000Z,2012-10-13,15,53,44,51.499135,-0.017222,1.15,
2012-10-13T15:53:47.000Z,2012-10-13,15,53,47,51.499135,-0.017222,1.15,
2012-10-13T15:53:50.000Z,2012-10-13,15,53,50,51.499135,-0.017222,1.15,
2012-10-13T15:53:53.000Z,2012-10-13,15,53,53,51.499135,-0.017222,1.15,
2012-10-13T15:53:56.001Z,2012-10-13,15,53,56,51.499135,-0.017222,1.15,
2012-10-13T15:53:59.000Z,2012-10-13,15,53,59,51.498886,-0.017295,9.62,
2012-10-13T15:54:02.000Z,2012-10-13,15,54,02,51.498857,-0.017307,13.26,
2012-10-13T15:54:05.000Z,2012-10-13,15,54,05,51.498822,-0.017265,11.93,
2012-10-13T15:54:08.000Z,2012-10-13,15,54,08,51.498784,-0.017253,12.78,
2012-10-13T15:54:11.000Z,2012-10-13,15,54,11,51.498739,-0.017192,14.57,
2012-10-13T15:54:14.000Z,2012-10-13,15,54,14,51.498688,-0.017142,17.05,
2012-10-13T15:54:17.000Z,2012-10-13,15,54,17,51.498666,-0.017174,18.01,
2012-10-13T15:54:20.000Z,2012-10-13,15,54,20,51.498650,-0.017228,16.35,
2012-10-13T15:54:23.001Z,2012-10-13,15,54,23,51.498631,-0.017240,15.33,
2012-10-13T15:54:26.001Z,2012-10-13,15,54,26,51.498611,-0.017271,15.58,
2012-10-13T15:54:29.000Z,2012-10-13,15,54,29,51.498589,-0.017332,13.56,
2012-10-13T15:54:32.000Z,2012-10-13,15,54,32,51.498565,-0.017387,12.58,
2012-10-13T15:54:35.000Z,2012-10-13,15,54,35,51.498487,-0.017317,12.56,
2012-10-13T15:54:38.000Z,2012-10-13,15,54,38,51.498458,-0.017337,10.45,
2012-10-13T15:54:41.000Z,2012-10-13,15,54,41,51.498458,-0.017337,10.45,
2012-10-13T15:54:44.000Z,2012-10-13,15,54,44,51.498458,-0.017337,10.45,
2012-10-13T15:54:47.000Z,2012-10-13,15,54,47,51.498458,-0.017337,10.45,
2012-10-13T15:54:50.000Z,2012-10-13,15,54,50,51.498458,-0.017337,10.45,
2012-10-13T15:54:53.000Z,2012-10-13,15,54,53,51.498458,-0.017337,10.45,
2012-10-13T15:54:56.000Z,2012-10-13,15,54,56,51.498458,-0.017337,10.45,
2012-10-13T15:54:59.000Z,2012-10-13,15,54,59,51.498458,-0.017337,10.45,
2012-10-13T15:55:02.000Z,2012-10-13,15,55,02,51.498458,-0.017337,10.45,
2012-10-13T15:55:05.000Z,2012-10-13,15,55,05,51.498458,-0.017337,10.45,
2012-10-13T15:55:08.000Z,2012-10-13,15,55,08,51.498458,-0.017337,10.45,
2012-10-13T15:55:11.000Z,2012-10-13,15,55,11,51.498458,-0.017337,10.45,
2012-10-13T15:55:14.000Z,2012-10-13,15,55,14,51.498458,-0.017337,10.45,
2012-10-13T15:55:17.000Z,2012-10-13,15,55,17,51.498458,-0.017337,10.45,
2012-10-13T15:55:20.000Z,2012-10-13,15,55,20,51.498458,-0.017337,10.45,
2012-10-13T15:55:23.000Z,2012-10-13,15,55,23,51.498458,-0.017337,10.45,
2012-10-13T15:55:26.000Z,2012-10-13,15,55,26,51.498458,-0.017337,10.45,
2012-10-13T15:55:29.000Z,2012-10-13,15,55,29,51.497814,-0.017593,14.54,
2012-10-13T15:55:32.000Z,2012-10-13,15,55,32,51.497780,-0.017626,13.70,
2012-10-13T15:55:35.000Z,2012-10-13,15,55,35,51.497750,-0.017641,11.33,
2012-10-13T15:55:38.000Z,2012-10-13,15,55,38,51.497721,-0.017619,8.72,
2012-10-13T15:55:41.000Z,2012-10-13,15,55,41,51.497721,-0.017619,8.72,
2012-10-13T15:55:44.000Z,2012-10-13,15,55,44,51.497721,-0.017619,8.72,
2012-10-13T15:55:47.000Z,2012-10-13,15,55,47,51.497721,-0.017619,8.72,
2012-10-13T15:55:50.000Z,2012-10-13,15,55,50,51.497578,-0.017685,-0.97,
2012-10-13T15:55:53.000Z,2012-10-13,15,55,53,51.497552,-0.017710,-1.91,
2012-10-13T15:55:56.000Z,2012-10-13,15,55,56,51.497523,-0.017718,-2.15,
2012-10-13T15:55:59.000Z,2012-10-13,15,55,59,51.497502,-0.017725,-2.30,
2012-10-13T15:56:02.000Z,2012-10-13,15,56,02,51.497502,-0.017725,-2.30,
2012-10-13T15:56:05.000Z,2012-10-13,15,56,05,51.497428,-0.017712,-6.54,
2012-10-13T15:56:08.000Z,2012-10-13,15,56,08,51.497374,-0.017658,-4.25,
2012-10-13T15:56:11.000Z,2012-10-13,15,56,11,51.497346,-0.017672,-5.76,
2012-10-13T15:56:14.000Z,2012-10-13,15,56,14,51.497295,-0.017678,-7.66,
2012-10-13T15:56:17.000Z,2012-10-13,15,56,17,51.497258,-0.017689,-8.53,
2012-10-13T15:56:19.999Z,2012-10-13,15,56,19,51.497226,-0.017698,-9.36,
2012-10-13T15:56:23.000Z,2012-10-13,15,56,23,51.497191,-0.017721,-10.49,
2012-10-13T15:56:26.000Z,2012-10-13,15,56,26,51.497154,-0.017715,-10.57,
2012-10-13T15:56:29.000Z,2012-10-13,15,56,29,51.497115,-0.017716,-9.62,
2012-10-13T15:56:32.000Z,2012-10-13,15,56,32,51.497074,-0.017713,-6.00,
2012-10-13T15:56:35.000Z,2012-10-13,15,56,35,51.497039,-0.017727,-4.79,
2012-10-13T15:56:38.000Z,2012-10-13,15,56,38,51.497009,-0.017781,-6.77,
2012-10-13T15:56:41.000Z,2012-10-13,15,56,41,51.496958,-0.017680,-0.50,
2012-10-13T15:56:44.000Z,2012-10-13,15,56,44,51.496918,-0.017669,2.88,
2012-10-13T15:56:47.000Z,2012-10-13,15,56,47,51.496884,-0.017639,3.32,
2012-10-13T15:56:50.000Z,2012-10-13,15,56,50,51.496857,-0.017654,2.79,
2012-10-13T15:56:52.999Z,2012-10-13,15,56,52,51.496829,-0.017699,3.75,
2012-10-13T15:56:56.000Z,2012-10-13,15,56,56,51.496805,-0.017736,4.50,
2012-10-13T15:56:59.000Z,2012-10-13,15,56,59,51.496803,-0.017747,5.44,
2012-10-13T15:57:02.000Z,2012-10-13,15,57,02,51.496803,-0.017747,5.44,
2012-10-13T15:57:05.000Z,2012-10-13,15,57,05,51.496657,-0.017581,19.06,
2012-10-13T15:57:08.000Z,2012-10-13,15,57,08,51.496644,-0.017583,22.61,
2012-10-13T15:57:11.000Z,2012-10-13,15,57,11,51.496644,-0.017583,22.61,
2012-10-13T15:57:14.000Z,2012-10-13,15,57,14,51.496644,-0.017583,22.61,
2012-10-13T15:57:19.000Z,2012-10-13,15,57,19,51.496644,-0.017583,22.61,
2012-10-13T15:57:22.000Z,2012-10-13,15,57,22,51.496468,-0.017782,15.37,
2012-10-13T15:57:25.000Z,2012-10-13,15,57,25,51.496412,-0.017823,16.37,
2012-10-13T15:57:28.000Z,2012-10-13,15,57,28,51.496359,-0.017828,18.40,
2012-10-13T15:57:31.000Z,2012-10-13,15,57,31,51.496310,-0.017831,21.12,
2012-10-13T15:57:34.000Z,2012-10-13,15,57,34,51.496281,-0.017782,23.17,
2012-10-13T15:57:37.000Z,2012-10-13,15,57,37,51.496262,-0.017689,25.59,
2012-10-13T15:57:40.000Z,2012-10-13,15,57,40,51.496277,-0.017615,23.56,
2012-10-13T15:57:43.000Z,2012-10-13,15,57,43,51.496277,-0.017615,23.56,
2012-10-13T15:57:46.000Z,2012-10-13,15,57,46,51.496277,-0.017615,23.56,
2012-10-13T15:57:49.000Z,2012-10-13,15,57,49,51.496291,-0.017426,25.98,
2012-10-13T15:57:52.000Z,2012-10-13,15,57,52,51.496320,-0.017336,25.78,
2012-10-13T15:57:55.000Z,2012-10-13,15,57,55,51.496323,-0.017229,24.39,
2012-10-13T15:57:58.000Z,2012-10-13,15,57,58,51.496310,-0.017188,19.29,
2012-10-13T15:58:01.000Z,2012-10-13,15,58,01,51.496303,-0.017170,17.45,
2012-10-13T15:58:04.000Z,2012-10-13,15,58,04,51.496303,-0.017170,17.45,
2012-10-13T15:58:07.000Z,2012-10-13,15,58,07,51.496303,-0.017170,17.45,
2012-10-13T15:58:10.000Z,2012-10-13,15,58,10,51.496303,-0.017170,17.45,
2012-10-13T15:58:13.000Z,2012-10-13,15,58,13,51.496303,-0.017170,17.45,
2012-10-13T15:58:16.001Z,2012-10-13,15,58,16,51.496303,-0.017170,17.45,
2012-10-13T15:58:19.002Z,2012-10-13,15,58,19,51.496303,-0.017170,17.45,
2012-10-13T15:58:22.000Z,2012-10-13,15,58,22,51.496303,-0.017170,17.45,
2012-10-13T15:58:25.000Z,2012-10-13,15,58,25,51.496313,-0.016644,16.02,
2012-10-13T15:58:28.000Z,2012-10-13,15,58,28,51.496335,-0.016554,17.32,
2012-10-13T15:58:31.000Z,2012-10-13,15,58,31,51.496347,-0.016487,19.11,
2012-10-13T15:58:34.000Z,2012-10-13,15,58,34,51.496348,-0.016464,17.63,
2012-10-13T15:58:37.000Z,2012-10-13,15,58,37,51.496348,-0.016464,17.63,
2012-10-13T15:58:40.000Z,2012-10-13,15,58,40,51.496348,-0.016464,17.63,
2012-10-13T15:58:43.000Z,2012-10-13,15,58,43,51.496177,-0.016438,7.95,
2012-10-13T15:58:46.000Z,2012-10-13,15,58,46,51.496154,-0.016442,8.65,
2012-10-13T15:58:49.000Z,2012-10-13,15,58,49,51.496154,-0.016442,8.65,
2012-10-13T15:58:52.000Z,2012-10-13,15,58,52,51.496073,-0.016476,15.88,
2012-10-13T15:58:55.000Z,2012-10-13,15,58,55,51.496040,-0.016440,15.09,
2012-10-13T15:58:58.000Z,2012-10-13,15,58,58,51.496018,-0.016367,14.07,
2012-10-13T15:59:01.000Z,2012-10-13,15,59,01,51.496009,-0.016315,10.32,
2012-10-13T15:59:04.000Z,2012-10-13,15,59,04,51.496005,-0.016296,8.79,
2012-10-13T15:59:07.000Z,2012-10-13,15,59,07,51.496005,-0.016296,8.79,
2012-10-13T15:59:10.000Z,2012-10-13,15,59,10,51.496005,-0.016296,8.79,
2012-10-13T15:59:13.000Z,2012-10-13,15,59,13,51.496005,-0.016296,8.79,
2012-10-13T15:59:16.000Z,2012-10-13,15,59,16,51.495880,-0.016243,8.32,
2012-10-13T15:59:19.000Z,2012-10-13,15,59,19,51.495829,-0.016244,9.80,
2012-10-13T15:59:22.000Z,2012-10-13,15,59,22,51.495770,-0.016279,9.84,
2012-10-13T15:59:25.000Z,2012-10-13,15,59,25,51.495720,-0.016309,9.87,
2012-10-13T15:59:28.000Z,2012-10-13,15,59,28,51.495720,-0.016309,9.87,
2012-10-13T15:59:31.000Z,2012-10-13,15,59,31,51.495720,-0.016309,9.87,
2012-10-13T15:59:34.000Z,2012-10-13,15,59,34,51.495720,-0.016309,9.87,
2012-10-13T15:59:37.000Z,2012-10-13,15,59,37,51.495720,-0.016309,9.87,
2012-10-13T15:59:40.000Z,2012-10-13,15,59,40,51.495521,-0.016309,7.08,
2012-10-13T15:59:43.004Z,2012-10-13,15,59,43,51.495489,-0.016298,7.37,
2012-10-13T15:59:46.000Z,2012-10-13,15,59,46,51.495458,-0.016290,7.06,
2012-10-13T15:59:49.000Z,2012-10-13,15,59,49,51.495414,-0.016293,8.52,
2012-10-13T15:59:52.000Z,2012-10-13,15,59,52,51.495356,-0.016330,8.66,
2012-10-13T15:59:55.001Z,2012-10-13,15,59,55,51.495309,-0.016349,8.31,
2012-10-13T15:59:58.001Z,2012-10-13,15,59,58,51.495265,-0.016376,9.18,
2012-10-13T16:00:01.000Z,2012-10-13,16,00,01,51.495226,-0.016382,9.29,
2012-10-13T16:00:04.001Z,2012-10-13,16,00,04,51.495199,-0.016391,9.81,
2012-10-13T16:00:07.000Z,2012-10-13,16,00,07,51.495126,-0.016359,20.39,
2012-10-13T16:00:10.000Z,2012-10-13,16,00,10,51.495121,-0.016336,21.55,
2012-10-13T16:00:13.000Z,2012-10-13,16,00,13,51.495121,-0.016336,21.55,
2012-10-13T16:00:16.000Z,2012-10-13,16,00,16,51.495121,-0.016336,21.55,
2012-10-13T16:00:19.000Z,2012-10-13,16,00,19,51.495015,-0.016367,24.28,
2012-10-13T16:00:22.000Z,2012-10-13,16,00,22,51.494956,-0.016456,24.59,
2012-10-13T16:00:25.000Z,2012-10-13,16,00,25,51.494940,-0.016445,23.70,
2012-10-13T16:00:28.000Z,2012-10-13,16,00,28,51.494894,-0.016456,20.52,
2012-10-13T16:00:31.000Z,2012-10-13,16,00,31,51.494855,-0.016466,17.72,
2012-10-13T16:00:34.000Z,2012-10-13,16,00,34,51.494818,-0.016514,20.44,
2012-10-13T16:00:37.000Z,2012-10-13,16,00,37,51.494752,-0.016598,21.22,
2012-10-13T16:00:40.000Z,2012-10-13,16,00,40,51.494694,-0.016630,20.83,
2012-10-13T16:00:43.000Z,2012-10-13,16,00,43,51.494652,-0.016638,19.07,
2012-10-13T16:00:46.000Z,2012-10-13,16,00,46,51.494608,-0.016619,16.94,
2012-10-13T16:00:49.000Z,2012-10-13,16,00,49,51.494558,-0.016647,17.02,
2012-10-13T16:00:52.000Z,2012-10-13,16,00,52,51.494485,-0.016695,16.65,
2012-10-13T16:00:54.999Z,2012-10-13,16,00,54,51.494413,-0.016720,15.73,
2012-10-13T16:00:57.999Z,2012-10-13,16,00,57,51.494374,-0.016700,15.05,
2012-10-13T16:01:00.999Z,2012-10-13,16,01,00,51.494346,-0.016683,14.12,
2012-10-13T16:01:03.999Z,2012-10-13,16,01,03,51.494336,-0.016625,14.16,
2012-10-13T16:01:06.999Z,2012-10-13,16,01,06,51.494313,-0.016560,14.72,
2012-10-13T16:01:09.999Z,2012-10-13,16,01,09,51.494260,-0.016530,15.24,
2012-10-13T16:01:13.000Z,2012-10-13,16,01,13,51.494207,-0.016529,15.23,
2012-10-13T16:01:15.996Z,2012-10-13,16,01,15,51.494169,-0.016512,15.48,
2012-10-13T16:01:19.001Z,2012-10-13,16,01,19,51.494134,-0.016500,13.95,
2012-10-13T16:01:21.999Z,2012-10-13,16,01,21,51.494095,-0.016467,13.39,
2012-10-13T16:01:25.000Z,2012-10-13,16,01,25,51.494069,-0.016432,11.97,
2012-10-13T16:01:28.000Z,2012-10-13,16,01,28,51.494028,-0.016392,11.63,
2012-10-13T16:01:31.000Z,2012-10-13,16,01,31,51.494127,-0.016092,12.67,
2012-10-13T16:01:34.000Z,2012-10-13,16,01,34,51.494087,-0.015978,7.77,
2012-10-13T16:01:37.000Z,2012-10-13,16,01,37,51.494036,-0.015935,4.19,
2012-10-13T16:01:40.000Z,2012-10-13,16,01,40,51.494008,-0.015899,3.51,
2012-10-13T16:01:43.000Z,2012-10-13,16,01,43,51.493969,-0.015878,3.19,
2012-10-13T16:01:46.001Z,2012-10-13,16,01,46,51.493905,-0.015855,1.98,
2012-10-13T16:01:49.000Z,2012-10-13,16,01,49,51.493875,-0.015831,-0.03,
2012-10-13T16:01:51.999Z,2012-10-13,16,01,51,51.493866,-0.015759,-1.66,
2012-10-13T16:01:55.800Z,2012-10-13,16,01,55,51.493876,-0.015645,-2.24,
2012-10-13T16:01:58.000Z,2012-10-13,16,01,58,51.493837,-0.015661,0.33,
2012-10-13T16:02:01.000Z,2012-10-13,16,02,01,51.493842,-0.015600,1.75,
2012-10-13T16:02:04.000Z,2012-10-13,16,02,04,51.493842,-0.015600,1.75,
2012-10-13T16:02:07.000Z,2012-10-13,16,02,07,51.493806,-0.015491,2.21,
2012-10-13T16:02:10.000Z,2012-10-13,16,02,10,51.493780,-0.015463,2.29,
2012-10-13T16:02:13.000Z,2012-10-13,16,02,13,51.493751,-0.015435,2.83,
2012-10-13T16:02:15.999Z,2012-10-13,16,02,15,51.493709,-0.015438,4.45,
2012-10-13T16:02:18.999Z,2012-10-13,16,02,18,51.493659,-0.015463,5.11,
2012-10-13T16:02:22.000Z,2012-10-13,16,02,22,51.493633,-0.015463,5.99,
2012-10-13T16:02:25.000Z,2012-10-13,16,02,25,51.493593,-0.015478,6.50,
2012-10-13T16:02:28.000Z,2012-10-13,16,02,28,51.493561,-0.015480,7.54,
2012-10-13T16:02:31.000Z,2012-10-13,16,02,31,51.493539,-0.015459,7.77,
2012-10-13T16:02:34.000Z,2012-10-13,16,02,34,51.493502,-0.015465,10.17,
2012-10-13T16:02:37.000Z,2012-10-13,16,02,37,51.493465,-0.015474,11.53,
2012-10-13T16:02:40.000Z,2012-10-13,16,02,40,51.493434,-0.015454,11.72,
2012-10-13T16:02:43.000Z,2012-10-13,16,02,43,51.493398,-0.015431,13.71,
2012-10-13T16:02:46.000Z,2012-10-13,16,02,46,51.493361,-0.015411,14.18,
2012-10-13T16:02:49.000Z,2012-10-13,16,02,49,51.493311,-0.015431,14.98,
2012-10-13T16:02:52.000Z,2012-10-13,16,02,52,51.493264,-0.015465,15.26,
2012-10-13T16:02:54.800Z,2012-10-13,16,02,54,51.493218,-0.015487,14.70,
2012-10-13T16:02:57.000Z,2012-10-13,16,02,57,51.493203,-0.015504,17.13,
2012-10-13T16:03:00.000Z,2012-10-13,16,03,00,51.493173,-0.015518,15.88,
2012-10-13T16:03:03.000Z,2012-10-13,16,03,03,51.493158,-0.015539,11.50,
2012-10-13T16:03:06.000Z,2012-10-13,16,03,06,51.493143,-0.015560,12.95,
2012-10-13T16:03:09.000Z,2012-10-13,16,03,09,51.493143,-0.015560,12.95,
2012-10-13T16:03:12.000Z,2012-10-13,16,03,12,51.493143,-0.015560,12.95,
2012-10-13T16:03:15.000Z,2012-10-13,16,03,15,51.493143,-0.015560,12.95,
2012-10-13T16:03:18.001Z,2012-10-13,16,03,18,51.493143,-0.015560,12.95,
2012-10-13T16:03:21.000Z,2012-10-13,16,03,21,51.493019,-0.015677,6.68,
2012-10-13T16:03:24.000Z,2012-10-13,16,03,24,51.493013,-0.015717,7.17,
2012-10-13T16:03:27.000Z,2012-10-13,16,03,27,51.492975,-0.015764,5.65,
2012-10-13T16:03:30.000Z,2012-10-13,16,03,30,51.492943,-0.015824,6.65,
2012-10-13T16:03:33.000Z,2012-10-13,16,03,33,51.492905,-0.015879,8.32,
2012-10-13T16:03:36.000Z,2012-10-13,16,03,36,51.492875,-0.015892,8.94,
2012-10-13T16:03:39.000Z,2012-10-13,16,03,39,51.492844,-0.015908,9.98,
2012-10-13T16:03:42.000Z,2012-10-13,16,03,42,51.492831,-0.015899,9.95,
2012-10-13T16:03:45.000Z,2012-10-13,16,03,45,51.492831,-0.015899,9.95,
2012-10-13T16:03:48.000Z,2012-10-13,16,03,48,51.492831,-0.015899,9.95,
2012-10-13T16:03:51.000Z,2012-10-13,16,03,51,51.492773,-0.016088,4.12,
2012-10-13T16:03:54.000Z,2012-10-13,16,03,54,51.492749,-0.016146,1.94,
2012-10-13T16:03:57.000Z,2012-10-13,16,03,57,51.492737,-0.016201,0.02,
2012-10-13T16:04:00.000Z,2012-10-13,16,04,00,51.492697,-0.016225,-1.60,
2012-10-13T16:04:03.000Z,2012-10-13,16,04,03,51.492631,-0.016272,-3.02,
2012-10-13T16:04:06.000Z,2012-10-13,16,04,06,51.492656,-0.016279,4.06,
2012-10-13T16:04:09.000Z,2012-10-13,16,04,09,51.492615,-0.016276,6.26,
2012-10-13T16:04:12.000Z,2012-10-13,16,04,12,51.492573,-0.016328,11.80,
2012-10-13T16:04:15.000Z,2012-10-13,16,04,15,51.492573,-0.016328,11.80,
2012-10-13T16:04:17.999Z,2012-10-13,16,04,17,51.492555,-0.016261,17.17,
2012-10-13T16:04:21.000Z,2012-10-13,16,04,21,51.492518,-0.016254,18.77,
2012-10-13T16:04:24.000Z,2012-10-13,16,04,24,51.492483,-0.016257,19.95,
2012-10-13T16:04:27.000Z,2012-10-13,16,04,27,51.492449,-0.016262,21.15,
2012-10-13T16:04:29.800Z,2012-10-13,16,04,29,51.492380,-0.016340,21.36,
2012-10-13T16:04:32.000Z,2012-10-13,16,04,32,51.492256,-0.016424,16.94,
2012-10-13T16:04:35.000Z,2012-10-13,16,04,35,51.492252,-0.016407,14.48,
2012-10-13T16:04:38.000Z,2012-10-13,16,04,38,51.492252,-0.016407,14.48,
2012-10-13T16:04:41.000Z,2012-10-13,16,04,41,51.492252,-0.016407,14.48,
2012-10-13T16:04:44.000Z,2012-10-13,16,04,44,51.492252,-0.016407,14.48,
2012-10-13T16:04:47.000Z,2012-10-13,16,04,47,51.492083,-0.016427,11.67,
2012-10-13T16:04:50.000Z,2012-10-13,16,04,50,51.492063,-0.016424,10.62,
2012-10-13T16:04:53.000Z,2012-10-13,16,04,53,51.492063,-0.016424,10.62,
2012-10-13T16:04:56.000Z,2012-10-13,16,04,56,51.491971,-0.016471,9.62,
2012-10-13T16:04:59.000Z,2012-10-13,16,04,59,51.491948,-0.016497,9.21,
2012-10-13T16:05:02.000Z,2012-10-13,16,05,02,51.491917,-0.016472,10.24,
2012-10-13T16:05:05.000Z,2012-10-13,16,05,05,51.491879,-0.016439,10.68,
2012-10-13T16:05:08.000Z,2012-10-13,16,05,08,51.491870,-0.016418,12.31,
2012-10-13T16:05:11.000Z,2012-10-13,16,05,11,51.491843,-0.016435,12.80,
2012-10-13T16:05:14.000Z,2012-10-13,16,05,14,51.491799,-0.016445,13.53,
2012-10-13T16:05:17.000Z,2012-10-13,16,05,17,51.491749,-0.016460,14.00,
2012-10-13T16:05:20.000Z,2012-10-13,16,05,20,51.491704,-0.016517,14.30,
2012-10-13T16:05:23.000Z,2012-10-13,16,05,23,51.491690,-0.016517,14.73,
2012-10-13T16:05:26.000Z,2012-10-13,16,05,26,51.491690,-0.016517,14.73,
2012-10-13T16:05:29.000Z,2012-10-13,16,05,29,51.491690,-0.016517,14.73,
2012-10-13T16:05:32.000Z,2012-10-13,16,05,32,51.491627,-0.016427,3.41,
2012-10-13T16:05:35.000Z,2012-10-13,16,05,35,51.491611,-0.016427,2.16,
2012-10-13T16:05:38.000Z,2012-10-13,16,05,38,51.491611,-0.016427,2.16,
2012-10-13T16:05:40.800Z,2012-10-13,16,05,40,51.491611,-0.016427,2.16,
2012-10-13T16:05:43.000Z,2012-10-13,16,05,43,51.491465,-0.016452,0.09,
2012-10-13T16:05:46.000Z,2012-10-13,16,05,46,51.491429,-0.016480,2.89,
2012-10-13T16:05:49.000Z,2012-10-13,16,05,49,51.491429,-0.016480,2.89,
2012-10-13T16:05:52.000Z,2012-10-13,16,05,52,51.491429,-0.016480,2.89,
2012-10-13T16:05:55.001Z,2012-10-13,16,05,55,51.491429,-0.016480,2.89,
2012-10-13T16:05:58.000Z,2012-10-13,16,05,58,51.491429,-0.016480,2.89,
2012-10-13T16:06:01.000Z,2012-10-13,16,06,01,51.491236,-0.016560,3.14,
2012-10-13T16:06:04.000Z,2012-10-13,16,06,04,51.491196,-0.016635,3.50,
2012-10-13T16:06:07.000Z,2012-10-13,16,06,07,51.491171,-0.016662,3.28,
2012-10-13T16:06:10.000Z,2012-10-13,16,06,10,51.491171,-0.016662,3.28,
2012-10-13T16:06:13.001Z,2012-10-13,16,06,13,51.491171,-0.016662,3.28,
2012-10-13T16:06:15.801Z,2012-10-13,16,06,15,51.491171,-0.016662,3.28,
2012-10-13T16:06:18.000Z,2012-10-13,16,06,18,51.491171,-0.016662,3.28,
2012-10-13T16:06:21.000Z,2012-10-13,16,06,21,51.491171,-0.016662,3.28,
2012-10-13T16:06:24.000Z,2012-10-13,16,06,24,51.491171,-0.016662,3.28,
2012-10-13T16:06:27.000Z,2012-10-13,16,06,27,51.491171,-0.016662,3.28,
2012-10-13T16:06:30.000Z,2012-10-13,16,06,30,51.491171,-0.016662,3.28,
2012-10-13T16:06:33.000Z,2012-10-13,16,06,33,51.491171,-0.016662,3.28,
2012-10-13T16:06:36.000Z,2012-10-13,16,06,36,51.491171,-0.016662,3.28,
2012-10-13T16:06:39.000Z,2012-10-13,16,06,39,51.491171,-0.016662,3.28,
2012-10-13T16:06:42.000Z,2012-10-13,16,06,42,51.491171,-0.016662,3.28,
2012-10-13T16:06:45.000Z,2012-10-13,16,06,45,51.491171,-0.016662,3.28,
2012-10-13T16:06:48.000Z,2012-10-13,16,06,48,51.491171,-0.016662,3.28,
2012-10-13T16:06:51.000Z,2012-10-13,16,06,51,51.491171,-0.016662,3.28,
2012-10-13T16:06:54.000Z,2012-10-13,16,06,54,51.490937,-0.016532,0.88,
2012-10-13T16:06:57.000Z,2012-10-13,16,06,57,51.490929,-0.016443,0.40,
2012-10-13T16:07:00.000Z,2012-10-13,16,07,00,51.490931,-0.016416,-0.24,
2012-10-13T16:07:03.002Z,2012-10-13,16,07,03,51.490931,-0.016416,-0.24,
2012-10-13T16:07:06.000Z,2012-10-13,16,07,06,51.490931,-0.016416,-0.24,
2012-10-13T16:07:09.000Z,2012-10-13,16,07,09,51.490931,-0.016416,-0.24,
